contributor_id,session_id,timestamp,image_filename,steering_angle,speed_kmh,brake,autonomous_mode,lane_side,line_detected,edge_detected,gps_x,gps_y,lidar_obstacle_detected,lidar_obstacle_distance,behavior_class,nav_command,obstacle_type
A01,20260624_180704,2026-06-25T01:10:58.555,A01_frame_002438.jpg,0.0000,47.29,0.4902,0,1,1,1,37.119,-13.454,0,,0,3,
A01,20260624_180704,2026-06-25T01:10:58.812,A01_frame_002439.jpg,0.0000,48.86,0.4902,0,1,0,1,37.097,-15.175,1,15.67,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:10:59.074,A01_frame_002440.jpg,0.0000,48.86,0.4902,0,1,1,1,37.071,-17.070,0,,0,3,
A01,20260624_180704,2026-06-25T01:10:59.324,A01_frame_002441.jpg,0.0000,49.80,0.4902,0,1,1,1,37.048,-18.836,1,11.98,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:10:59.582,A01_frame_002442.jpg,0.0000,51.37,0.4902,0,1,1,1,37.023,-20.465,1,10.41,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:10:59.849,A01_frame_002443.jpg,0.0000,51.06,0.4902,0,1,0,1,37.013,-21.882,1,5.33,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:00.119,A01_frame_002444.jpg,0.0000,51.37,0.4902,0,1,0,1,37.001,-23.457,1,7.54,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:00.389,A01_frame_002445.jpg,0.0000,51.37,0.4902,0,1,0,1,36.986,-25.028,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:00.662,A01_frame_002446.jpg,0.0000,46.67,0.4902,0,1,0,0,36.973,-26.594,1,24.93,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:00.918,A01_frame_002447.jpg,0.0000,-9.88,0.4941,0,1,0,0,36.961,-27.992,1,18.25,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:01.184,A01_frame_002448.jpg,0.1400,-9.80,0.4902,0,1,0,0,36.948,-29.486,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:01.437,A01_frame_002449.jpg,0.2827,-9.80,0.4902,0,1,0,0,36.896,-31.301,1,11.93,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:01.702,A01_frame_002450.jpg,0.3047,-9.80,0.4902,0,1,0,0,36.753,-32.968,1,23.69,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:01.955,A01_frame_002451.jpg,0.3870,-9.80,0.4902,0,1,0,0,36.470,-34.381,1,17.19,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:02.218,A01_frame_002452.jpg,0.3980,-9.80,0.4902,0,1,1,0,36.002,-35.737,1,19.50,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:02.481,A01_frame_002453.jpg,0.4200,-9.80,0.4902,0,1,0,0,35.375,-36.918,1,18.39,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:02.738,A01_frame_002454.jpg,0.4639,9.65,0.4902,0,1,0,0,34.622,-37.915,1,17.20,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:02.997,A01_frame_002455.jpg,0.4859,25.65,0.4902,0,1,0,0,33.794,-38.706,1,18.47,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:03.251,A01_frame_002456.jpg,0.4859,28.47,0.4902,0,1,1,0,32.918,-39.297,1,21.06,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:03.502,A01_frame_002457.jpg,0.4694,28.78,0.4902,0,1,0,0,32.075,-39.681,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:03.761,A01_frame_002458.jpg,0.4694,30.35,0.4902,0,1,1,0,31.103,-39.945,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:04.015,A01_frame_002459.jpg,0.4145,32.23,0.4902,0,1,0,0,30.049,-40.045,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:04.277,A01_frame_002460.jpg,0.0000,32.86,0.4902,0,1,0,0,28.901,-39.956,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:04.551,A01_frame_002461.jpg,0.0000,41.33,0.4902,0,1,0,0,27.837,-39.757,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:04.822,A01_frame_002462.jpg,0.0000,42.59,0.4902,0,1,0,0,26.824,-39.544,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:05.076,A01_frame_002463.jpg,0.0000,44.47,0.4902,0,1,0,0,25.864,-39.335,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:05.334,A01_frame_002464.jpg,0.0000,46.35,0.4902,0,1,0,0,24.569,-39.040,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:05.585,A01_frame_002465.jpg,0.0000,46.04,0.4902,0,1,0,1,23.422,-38.775,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:05.842,A01_frame_002466.jpg,0.0000,46.27,0.4941,0,1,0,0,22.017,-38.460,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:06.103,A01_frame_002467.jpg,-0.0961,48.86,0.4902,0,1,0,1,20.411,-38.110,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:06.371,A01_frame_002468.jpg,-0.0796,48.94,0.4863,0,1,0,1,18.752,-37.775,1,7.78,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:06.641,A01_frame_002469.jpg,-0.2443,49.18,0.4902,0,1,0,1,17.014,-37.497,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:06.896,A01_frame_002470.jpg,0.0000,47.92,0.4902,0,1,0,1,15.219,-37.278,1,8.98,3,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:07.164,A01_frame_002471.jpg,0.0000,48.86,0.4902,0,1,0,1,13.213,-37.142,0,,3,3,
A01,20260624_180704,2026-06-25T01:11:07.421,A01_frame_002472.jpg,0.0000,48.86,0.4902,0,1,0,1,11.446,-37.044,0,,3,3,
A01,20260624_180704,2026-06-25T01:11:07.788,A01_frame_002473.jpg,0.0000,49.18,0.4902,0,1,0,1,9.397,-36.933,0,,3,3,
A01,20260624_180704,2026-06-25T01:11:08.043,A01_frame_002474.jpg,0.0000,49.18,0.4902,0,1,0,1,8.303,-36.876,0,,3,3,
A01,20260624_180704,2026-06-25T01:11:08.302,A01_frame_002475.jpg,0.0000,49.49,0.4902,0,1,0,1,6.247,-36.771,1,0.44,3,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:08.553,A01_frame_002476.jpg,0.0000,50.12,0.4902,0,1,0,1,5.143,-36.714,0,,3,3,
A01,20260624_180704,2026-06-25T01:11:09.071,A01_frame_002477.jpg,0.0000,50.74,0.4902,0,1,0,1,1.946,-36.552,0,,3,0,
A01,20260624_180704,2026-06-25T01:11:09.582,A01_frame_002478.jpg,0.0000,51.69,0.4902,0,1,0,1,-1.611,-36.375,0,,3,0,
A01,20260624_180704,2026-06-25T01:11:10.096,A01_frame_002479.jpg,0.1400,51.69,0.4902,0,1,0,1,-5.639,-36.180,0,,3,0,
A01,20260624_180704,2026-06-25T01:11:10.598,A01_frame_002480.jpg,0.1455,52.00,0.4902,0,1,0,1,-9.619,-35.779,0,,3,0,
A01,20260624_180704,2026-06-25T01:11:11.112,A01_frame_002481.jpg,0.1016,52.00,0.4902,0,1,0,1,-13.394,-34.850,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:11.624,A01_frame_002482.jpg,0.0000,51.69,0.4902,0,1,0,1,-17.486,-33.494,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:12.134,A01_frame_002483.jpg,0.1674,52.31,0.4902,0,1,0,0,-21.286,-31.720,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:12.643,A01_frame_002484.jpg,0.1674,52.00,0.4902,0,1,0,1,-24.701,-29.649,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:13.160,A01_frame_002485.jpg,0.0000,52.00,0.4902,0,1,0,1,-27.661,-26.800,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:13.663,A01_frame_002486.jpg,0.1070,51.92,0.4941,0,1,0,1,-30.036,-23.681,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:14.164,A01_frame_002487.jpg,0.1125,52.31,0.4902,0,1,0,1,-32.060,-20.704,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:14.666,A01_frame_002488.jpg,0.1125,52.31,0.4902,0,1,0,1,-33.399,-18.157,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:15.167,A01_frame_002489.jpg,0.0000,52.63,0.4902,0,1,0,1,-34.481,-15.460,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:15.669,A01_frame_002490.jpg,0.1619,53.25,0.4902,0,1,0,1,-35.454,-12.690,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:16.172,A01_frame_002491.jpg,0.0906,52.94,0.4902,0,1,0,1,-36.336,-9.606,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:16.691,A01_frame_002492.jpg,0.0000,52.94,0.4902,0,1,0,1,-36.902,-5.547,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:17.200,A01_frame_002493.jpg,0.0000,52.31,0.4902,0,1,0,1,-37.192,-1.132,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:17.703,A01_frame_002494.jpg,0.0906,52.86,0.4941,0,1,0,1,-37.449,3.122,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:18.213,A01_frame_002495.jpg,0.0000,53.02,0.4863,0,1,0,1,-37.602,7.383,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:18.721,A01_frame_002496.jpg,0.0000,53.25,0.4902,0,1,0,1,-37.653,11.207,1,19.37,0,0,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:19.161,A01_frame_002497.jpg,0.0000,46.04,0.4902,0,1,0,1,-37.696,15.031,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:19.421,A01_frame_002498.jpg,0.0000,39.14,0.4902,0,1,0,1,-37.718,17.006,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:19.676,A01_frame_002499.jpg,0.0000,34.74,0.4902,0,1,0,1,-37.738,18.900,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:19.963,A01_frame_002500.jpg,0.0000,47.92,0.4902,0,1,0,1,-37.759,20.847,1,10.05,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:20.222,A01_frame_002501.jpg,0.0000,31.29,0.4902,0,1,0,1,-37.775,22.511,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:20.480,A01_frame_002502.jpg,0.0000,-9.80,0.4902,0,1,0,1,-37.791,24.233,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:20.741,A01_frame_002503.jpg,0.0851,-9.80,0.4902,0,1,0,0,-37.807,25.872,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:20.995,A01_frame_002504.jpg,0.0906,-9.80,0.4902,0,1,0,0,-37.804,27.435,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:21.251,A01_frame_002505.jpg,0.2168,-9.80,0.4902,0,1,0,0,-37.754,28.911,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:21.501,A01_frame_002506.jpg,0.2553,-9.80,0.4902,0,1,0,0,-37.649,30.206,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:21.760,A01_frame_002507.jpg,0.3376,-9.80,0.4902,0,1,0,0,-37.444,31.475,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:22.033,A01_frame_002508.jpg,0.3651,-9.80,0.4902,0,1,0,0,-37.215,32.387,1,23.31,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:22.310,A01_frame_002509.jpg,0.4365,-9.80,0.4902,0,1,0,0,-36.927,33.208,1,22.30,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:22.564,A01_frame_002510.jpg,0.4365,41.65,0.4902,0,1,0,0,-36.623,33.879,1,21.91,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:22.824,A01_frame_002511.jpg,0.4365,41.96,0.4902,0,1,0,0,-36.261,34.519,1,20.99,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:23.080,A01_frame_002512.jpg,0.4365,42.90,0.4902,0,1,0,0,-35.830,35.132,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:23.347,A01_frame_002513.jpg,0.4310,42.27,0.4902,0,1,0,0,-35.264,35.780,1,20.35,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:23.618,A01_frame_002514.jpg,0.4365,43.84,0.4902,0,1,0,0,-34.602,36.373,1,21.53,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:23.876,A01_frame_002515.jpg,0.4310,44.16,0.4902,0,1,0,0,-33.917,36.848,1,23.55,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:24.149,A01_frame_002516.jpg,0.3980,45.10,0.4902,0,1,0,0,-33.074,37.284,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:24.408,A01_frame_002517.jpg,0.3980,46.04,0.4902,0,1,0,1,-32.135,37.611,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:24.660,A01_frame_002518.jpg,0.3212,49.49,0.4902,0,1,0,1,-31.019,37.822,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:24.912,A01_frame_002519.jpg,0.0000,51.69,0.4902,0,1,0,1,-29.654,37.864,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:25.178,A01_frame_002520.jpg,0.0000,52.31,0.4902,0,1,0,1,-27.830,37.752,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:25.429,A01_frame_002521.jpg,0.0000,54.20,0.4902,0,1,0,1,-26.020,37.611,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:25.684,A01_frame_002522.jpg,-0.0851,54.82,0.4902,0,1,0,1,-24.138,37.455,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:25.935,A01_frame_002523.jpg,-0.0741,55.45,0.4902,0,1,0,1,-22.187,37.303,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:26.199,A01_frame_002524.jpg,0.0000,55.45,0.4902,0,1,0,1,-20.008,37.209,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:26.451,A01_frame_002525.jpg,0.0000,55.76,0.4902,0,1,0,1,-18.031,37.154,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:26.701,A01_frame_002526.jpg,0.0000,55.76,0.4902,0,1,0,1,-16.013,37.097,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:26.968,A01_frame_002527.jpg,0.0000,56.08,0.4902,0,1,0,1,-13.835,37.037,1,10.36,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:27.235,A01_frame_002528.jpg,0.0000,56.08,0.4902,0,1,0,1,-11.497,36.974,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:27.752,A01_frame_002529.jpg,0.0000,56.71,0.4902,0,1,0,1,-7.271,36.856,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:28.270,A01_frame_002530.jpg,0.0000,56.71,0.4902,0,1,0,1,-2.852,36.731,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:28.787,A01_frame_002531.jpg,0.0000,57.33,0.4902,0,1,0,1,1.574,36.603,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:29.292,A01_frame_002532.jpg,0.1070,57.33,0.4902,0,1,0,1,5.879,36.439,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:29.793,A01_frame_002533.jpg,0.0741,57.65,0.4902,0,1,0,1,10.102,35.846,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:30.313,A01_frame_002534.jpg,0.1455,57.65,0.4902,0,1,0,1,14.082,34.736,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:30.832,A01_frame_002535.jpg,0.0000,57.65,0.4902,0,1,0,1,16.990,33.486,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:31.335,A01_frame_002536.jpg,0.0796,57.65,0.4902,0,1,0,1,19.635,31.988,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:31.856,A01_frame_002537.jpg,0.0796,57.65,0.4902,0,1,0,1,22.455,30.165,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:32.367,A01_frame_002538.jpg,0.0796,57.96,0.4902,0,1,0,1,25.108,28.118,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:32.887,A01_frame_002539.jpg,0.0796,57.65,0.4902,0,1,0,1,27.475,25.955,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:33.414,A01_frame_002540.jpg,0.0851,57.88,0.4941,0,1,0,1,29.653,23.610,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:33.938,A01_frame_002541.jpg,0.1016,57.96,0.4902,0,1,0,1,31.434,21.345,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:34.440,A01_frame_002542.jpg,0.1070,57.96,0.4902,0,1,0,0,33.561,17.967,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:34.950,A01_frame_002543.jpg,0.1070,57.96,0.4902,0,1,0,1,35.385,13.891,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:35.462,A01_frame_002544.jpg,0.1125,57.96,0.4902,0,1,0,1,36.544,9.585,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:35.983,A01_frame_002545.jpg,0.0000,57.65,0.4902,0,1,0,1,36.986,5.459,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:36.500,A01_frame_002546.jpg,0.0000,57.96,0.4902,0,1,0,1,37.127,1.125,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:37.016,A01_frame_002547.jpg,0.0000,57.96,0.4902,0,1,0,1,37.244,-3.227,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:37.522,A01_frame_002548.jpg,0.0000,57.88,0.4941,0,1,1,1,37.353,-7.416,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:37.877,A01_frame_002549.jpg,0.0000,55.14,0.4902,0,1,0,1,37.427,-10.303,1,20.49,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:38.144,A01_frame_002550.jpg,0.0000,50.43,0.4902,0,1,1,1,37.479,-12.324,1,2.30,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:38.408,A01_frame_002551.jpg,0.0000,51.69,0.4902,0,1,1,1,37.528,-14.275,1,1.92,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:38.662,A01_frame_002552.jpg,0.0000,55.14,0.4902,0,1,0,1,37.576,-16.190,1,14.73,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:38.927,A01_frame_002553.jpg,0.0000,56.71,0.4902,0,1,1,1,37.621,-18.011,1,11.43,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:39.197,A01_frame_002554.jpg,0.0000,57.33,0.4902,0,1,1,1,37.669,-20.034,1,18.01,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:39.465,A01_frame_002555.jpg,0.0000,57.02,0.4902,0,1,0,1,37.724,-22.100,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:39.719,A01_frame_002556.jpg,0.0000,57.33,0.4902,0,1,0,1,37.777,-24.169,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:39.979,A01_frame_002557.jpg,0.0000,52.00,0.4902,0,1,0,0,37.833,-26.401,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:40.245,A01_frame_002558.jpg,0.2278,-9.80,0.4902,0,1,0,0,37.887,-28.591,1,23.06,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:40.501,A01_frame_002559.jpg,0.2882,-9.80,0.4902,0,1,0,0,37.886,-30.523,1,6.33,4,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:40.759,A01_frame_002560.jpg,0.2882,-9.80,0.4902,0,1,0,0,37.724,-32.156,1,19.67,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:41.012,A01_frame_002561.jpg,0.2882,-9.73,0.4863,0,1,0,0,37.412,-33.645,1,12.54,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:41.262,A01_frame_002562.jpg,0.2882,-9.88,0.4941,0,1,1,0,37.014,-34.803,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:41.520,A01_frame_002563.jpg,0.2882,-9.80,0.4902,0,1,0,0,36.515,-35.864,1,24.53,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:41.780,A01_frame_002564.jpg,0.3431,-9.80,0.4902,0,1,0,0,35.889,-36.850,1,18.68,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:42.031,A01_frame_002565.jpg,0.3761,-9.80,0.4902,0,1,0,0,35.185,-37.737,1,17.63,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:42.310,A01_frame_002566.jpg,0.5023,-9.80,0.4902,0,1,0,0,34.357,-38.567,1,18.33,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:42.583,A01_frame_002567.jpg,0.5078,-9.80,0.4902,0,1,1,0,33.507,-39.216,1,22.31,4,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:42.834,A01_frame_002568.jpg,0.5078,-9.80,0.4902,0,1,1,0,32.721,-39.647,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:43.098,A01_frame_002569.jpg,0.5133,-9.80,0.4902,0,1,0,0,31.838,-39.958,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:43.349,A01_frame_002570.jpg,0.4035,40.71,0.4902,0,1,0,0,30.799,-40.118,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:43.605,A01_frame_002571.jpg,0.0000,47.29,0.4902,0,1,0,0,29.593,-40.078,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:43.873,A01_frame_002572.jpg,0.0000,49.18,0.4902,0,1,0,0,28.071,-39.818,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:44.123,A01_frame_002573.jpg,0.0000,53.88,0.4902,0,1,0,0,26.384,-39.456,0,,4,3,
A01,20260624_180704,2026-06-25T01:11:44.375,A01_frame_002574.jpg,0.0000,54.20,0.4902,0,1,0,0,24.734,-39.089,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:44.635,A01_frame_002575.jpg,-0.0741,54.82,0.4902,0,1,0,0,23.010,-38.701,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:44.889,A01_frame_002576.jpg,0.0000,54.82,0.4902,0,1,0,1,21.342,-38.333,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:45.156,A01_frame_002577.jpg,-0.1729,55.21,0.4863,0,1,0,1,19.201,-37.879,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:45.415,A01_frame_002578.jpg,0.0000,55.37,0.4941,0,1,0,1,17.123,-37.531,1,8.41,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:45.681,A01_frame_002579.jpg,0.0000,56.16,0.4863,0,1,0,1,15.065,-37.311,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:45.954,A01_frame_002580.jpg,0.0000,55.45,0.4902,0,1,0,1,12.924,-37.111,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:46.218,A01_frame_002581.jpg,0.0000,55.45,0.4902,0,1,0,1,10.772,-36.927,1,8.18,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:46.469,A01_frame_002582.jpg,0.0000,55.45,0.4902,0,1,0,1,8.928,-36.775,1,7.89,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:46.719,A01_frame_002583.jpg,-0.1071,55.76,0.4902,0,1,0,1,7.393,-36.648,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:46.990,A01_frame_002584.jpg,0.0000,55.45,0.4902,0,1,0,1,5.699,-36.514,1,7.66,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:47.250,A01_frame_002585.jpg,0.0000,55.45,0.4902,0,1,0,1,3.858,-36.390,1,5.85,0,3,OBSTACLE
A01,20260624_180704,2026-06-25T01:11:47.519,A01_frame_002586.jpg,0.0000,55.45,0.4902,0,1,0,1,1.865,-36.274,1,10.07,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:48.032,A01_frame_002587.jpg,0.0000,55.45,0.4902,0,1,0,1,-2.601,-36.146,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:48.541,A01_frame_002588.jpg,0.0000,55.45,0.4902,0,1,0,1,-7.224,-36.034,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:49.051,A01_frame_002589.jpg,0.2004,55.53,0.4863,0,1,0,1,-11.630,-35.743,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:49.556,A01_frame_002590.jpg,0.0000,54.51,0.4902,0,1,0,1,-15.882,-34.547,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:50.072,A01_frame_002591.jpg,0.0961,54.20,0.4902,0,1,0,0,-19.722,-33.204,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:50.584,A01_frame_002592.jpg,0.1400,54.20,0.4902,0,1,0,0,-23.513,-31.463,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:51.098,A01_frame_002593.jpg,0.1565,53.88,0.4902,0,1,0,1,-26.827,-29.261,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:51.612,A01_frame_002594.jpg,0.1455,54.51,0.4902,0,1,0,1,-29.747,-26.346,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:52.126,A01_frame_002595.jpg,0.1674,54.20,0.4902,0,1,0,1,-31.701,-23.512,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:52.629,A01_frame_002596.jpg,0.0000,54.51,0.4902,0,1,0,1,-33.284,-20.625,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:53.133,A01_frame_002597.jpg,0.1070,54.20,0.4902,0,1,0,1,-34.745,-16.991,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:53.651,A01_frame_002598.jpg,0.0000,54.51,0.4902,0,1,0,1,-36.099,-12.852,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:54.155,A01_frame_002599.jpg,0.0906,54.51,0.4902,0,1,0,1,-37.062,-8.728,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:54.658,A01_frame_002600.jpg,0.1345,54.82,0.4902,0,1,0,1,-37.608,-4.684,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:55.166,A01_frame_002601.jpg,0.0000,54.82,0.4902,0,1,0,1,-37.950,-0.914,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:55.687,A01_frame_002602.jpg,0.0000,55.14,0.4902,0,1,0,1,-38.205,2.892,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:56.193,A01_frame_002603.jpg,0.0000,54.82,0.4902,0,1,0,1,-38.302,7.017,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:56.704,A01_frame_002604.jpg,0.0000,54.82,0.4902,0,1,0,1,-38.224,11.441,0,,0,0,
A01,20260624_180704,2026-06-25T01:11:56.972,A01_frame_002605.jpg,0.0000,54.90,0.4863,0,1,0,1,-38.162,13.732,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:57.229,A01_frame_002606.jpg,0.0000,52.55,0.4941,0,1,0,1,-38.105,15.852,0,,0,3,
A01,20260624_180704,2026-06-25T01:11:57.498,A01_frame_002607.jpg,0.0000,53.57,0.4902,0,1,0,1,-38.046,18.057,1,12.73,0,3,OBJECT_AHEAD
A01,20260624_180704,2026-06-25T01:11:57.760,A01_frame_002608.jpg,0.0000,53.88,0.4902,0,1,0,1,-37.991,20.138,1,10.75,0,3,OBJECT_AHEAD
